state,age_group_simple,censored,state_duration,count
home-red,0-50,FALSE,5,42
home-red,0-50,FALSE,6,27
home-red,0-50,FALSE,7,17
home-red,0-50,FALSE,8,11
home-red,0-50,FALSE,9,13
home-red,0-50,FALSE,10,8
home-red,0-50,FALSE,11,6
home-red,0-50,FALSE,13,3
home-red,0-50,FALSE,14,2
home-red,0-50,FALSE,15,1
home-red,0-50,FALSE,19,2
home-red,0-50,FALSE,20,1
home-red,51+,FALSE,1,43
home-red,51+,FALSE,2,50
home-red,51+,FALSE,3,54
home-red,51+,FALSE,4,35
home-red,51+,FALSE,5,24
home-red,51+,FALSE,6,15
home-red,51+,FALSE,7,11
home-red,51+,FALSE,8,17
home-red,51+,FALSE,9,8
home-red,51+,FALSE,10,6
home-red,51+,FALSE,11,7
home-red,51+,FALSE,12,3
home-red,51+,FALSE,13,2
home-red,51+,FALSE,14,1
home-red,51+,FALSE,15,1
home-red,51+,FALSE,16,2
home-red,51+,FALSE,17,2
home-red,51+,FALSE,18,1
home-red,0-50,TRUE,1,6
home-red,0-50,TRUE,2,5
home-red,0-50,TRUE,3,1
home-red,0-50,TRUE,4,1
home-red,0-50,TRUE,5,2
home-red,0-50,TRUE,6,1
home-red,0-50,TRUE,7,3
home-red,0-50,TRUE,8,1
home-red,0-50,TRUE,9,1
home-red,0-50,TRUE,11,1
home-red,0-50,TRUE,12,1
home-red,0-50,TRUE,13,2
home-red,0-50,TRUE,14,1
home-red,51+,TRUE,1,9
home-red,51+,TRUE,2,2
home-red,51+,TRUE,3,2
home-red,51+,TRUE,4,5
home-red,51+,TRUE,5,5
home-red,51+,TRUE,6,1
home-red,51+,TRUE,7,2
home-red,51+,TRUE,8,1
home-red,51+,TRUE,13,1
home-red,51+,TRUE,14,1
home-red,51+,TRUE,15,1
home-red,51+,TRUE,20,1
inpatient_ward-green,0-50,FALSE,1,7
inpatient_ward-green,0-50,FALSE,2,3
inpatient_ward-green,0-50,FALSE,3,3
inpatient_ward-green,0-50,FALSE,4,1
inpatient_ward-green,0-50,FALSE,5,1
inpatient_ward-green,51+,FALSE,1,33
inpatient_ward-green,51+,FALSE,2,12
inpatient_ward-green,51+,FALSE,3,17
inpatient_ward-green,51+,FALSE,4,9
inpatient_ward-green,51+,FALSE,5,9
inpatient_ward-green,51+,FALSE,6,8
inpatient_ward-green,51+,FALSE,7,3
inpatient_ward-green,51+,FALSE,8,3
inpatient_ward-green,51+,FALSE,11,3
inpatient_ward-green,0-50,TRUE,6,1
inpatient_ward-green,51+,TRUE,1,2
inpatient_ward-green,51+,TRUE,2,2
inpatient_ward-green,51+,TRUE,4,2
inpatient_ward-green,51+,TRUE,6,2
inpatient_ward-green,51+,TRUE,7,1
inpatient_ward-green,51+,TRUE,8,1
inpatient_ward-green,51+,TRUE,9,3
inpatient_ward-green,51+,TRUE,10,1
inpatient_ward-green,51+,TRUE,16,1
inpatient_ward-green,51+,TRUE,18,3
inpatient_ward-red,0-50,FALSE,1,4
inpatient_ward-red,51+,FALSE,1,39
inpatient_ward-red,51+,FALSE,2,7
inpatient_ward-red,51+,FALSE,3,2
inpatient_ward-red,51+,FALSE,4,2
inpatient_ward-red,51+,FALSE,5,1
inpatient_ward-red,51+,FALSE,7,1
inpatient_ward-red,51+,FALSE,9,1
inpatient_ward-red,51+,TRUE,1,3
inpatient_ward-red,51+,TRUE,3,1
inpatient_ward-red,51+,TRUE,5,1
intensive_care_unit-green,0-50,FALSE,2,2
intensive_care_unit-green,0-50,FALSE,3,1
intensive_care_unit-green,51+,FALSE,1,11
intensive_care_unit-green,51+,FALSE,2,4
intensive_care_unit-green,51+,FALSE,3,5
intensive_care_unit-green,51+,FALSE,4,1
intensive_care_unit-green,51+,FALSE,5,1
intensive_care_unit-green,51+,FALSE,7,1
intensive_care_unit-green,51+,TRUE,1,1
intensive_care_unit-green,51+,TRUE,2,1
intensive_care_unit-green,51+,TRUE,3,2
intensive_care_unit-green,51+,TRUE,5,1
intensive_care_unit-red,0-50,FALSE,5,1
intensive_care_unit-red,51+,FALSE,3,1
intensive_care_unit-red,51+,FALSE,6,1
intensive_care_unit-red,51+,FALSE,7,2
intensive_care_unit-red,51+,FALSE,11,1
intensive_care_unit-red,51+,FALSE,12,2
intensive_care_unit-red,51+,FALSE,13,1
intensive_care_unit-red,51+,FALSE,15,1
intensive_care_unit-red,51+,FALSE,17,1
intensive_care_unit-red,51+,TRUE,8,1
intensive_care_unit-red,51+,TRUE,13,1
