state,splitting_variable,censored,state_duration,count
home-red,age_0-50,FALSE,9,14
home-red,age_0-50,FALSE,10,9
home-red,age_0-50,FALSE,11,9
home-red,age_0-50,FALSE,13,3
home-red,age_0-50,FALSE,14,2
home-red,age_0-50,FALSE,15,2
home-red,age_0-50,FALSE,17,1
home-red,age_0-50,FALSE,19,2
home-red,age_0-50,FALSE,20,1
home-red,age_51+,FALSE,1,55
home-red,age_51+,FALSE,2,52
home-red,age_51+,FALSE,3,59
home-red,age_51+,FALSE,4,41
home-red,age_51+,FALSE,5,30
home-red,age_51+,FALSE,6,17
home-red,age_51+,FALSE,7,14
home-red,age_51+,FALSE,8,19
home-red,age_51+,FALSE,9,9
home-red,age_51+,FALSE,10,7
home-red,age_51+,FALSE,11,7
home-red,age_51+,FALSE,12,3
home-red,age_51+,FALSE,13,3
home-red,age_51+,FALSE,14,1
home-red,age_51+,FALSE,15,1
home-red,age_51+,FALSE,16,2
home-red,age_51+,FALSE,17,2
home-red,age_51+,FALSE,18,1
home-red,age_51+,FALSE,22,1
home-red,age_51+,FALSE,27,1
home-red,age_0-50,TRUE,1,1
home-red,age_0-50,TRUE,2,1
home-red,age_0-50,TRUE,3,1
home-red,age_0-50,TRUE,13,1
home-red,age_0-50,TRUE,21,2
home-red,age_51+,TRUE,1,2
home-red,age_51+,TRUE,2,3
home-red,age_51+,TRUE,3,1
home-red,age_51+,TRUE,5,2
home-red,age_51+,TRUE,6,2
home-red,age_51+,TRUE,9,1
home-red,age_51+,TRUE,12,1
home-red,age_51+,TRUE,13,1
home-red,age_51+,TRUE,20,1
home-red,age_51+,TRUE,22,1
inpatient_ward-green,age_0-50,FALSE,1,6
inpatient_ward-green,age_0-50,FALSE,2,3
inpatient_ward-green,age_0-50,FALSE,3,3
inpatient_ward-green,age_0-50,FALSE,4,1
inpatient_ward-green,age_0-50,FALSE,5,1
inpatient_ward-green,age_0-50,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,1,33
inpatient_ward-green,age_51+,FALSE,2,18
inpatient_ward-green,age_51+,FALSE,3,21
inpatient_ward-green,age_51+,FALSE,4,11
inpatient_ward-green,age_51+,FALSE,5,8
inpatient_ward-green,age_51+,FALSE,6,4
inpatient_ward-green,age_51+,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,8,3
inpatient_ward-green,age_51+,FALSE,9,2
inpatient_ward-green,age_51+,FALSE,10,2
inpatient_ward-green,age_51+,FALSE,11,5
inpatient_ward-green,age_51+,FALSE,12,2
inpatient_ward-green,age_51+,FALSE,13,1
inpatient_ward-green,age_51+,FALSE,14,1
inpatient_ward-green,age_51+,FALSE,16,1
inpatient_ward-green,age_51+,FALSE,17,2
inpatient_ward-green,age_51+,FALSE,21,1
inpatient_ward-green,age_51+,FALSE,23,1
inpatient_ward-green,age_0-50,TRUE,5,1
inpatient_ward-green,age_51+,TRUE,2,1
inpatient_ward-green,age_51+,TRUE,4,2
inpatient_ward-green,age_51+,TRUE,6,1
inpatient_ward-green,age_51+,TRUE,8,2
inpatient_ward-green,age_51+,TRUE,24,1
inpatient_ward-red,age_0-50,FALSE,1,2
inpatient_ward-red,age_0-50,FALSE,2,2
inpatient_ward-red,age_51+,FALSE,1,37
inpatient_ward-red,age_51+,FALSE,2,10
inpatient_ward-red,age_51+,FALSE,3,7
inpatient_ward-red,age_51+,FALSE,4,2
inpatient_ward-red,age_51+,FALSE,5,1
inpatient_ward-red,age_51+,FALSE,6,3
inpatient_ward-red,age_51+,FALSE,8,1
inpatient_ward-red,age_51+,FALSE,11,1
inpatient_ward-red,age_51+,FALSE,13,1
inpatient_ward-red,age_51+,TRUE,2,2
intensive_care_unit-green,age_0-50,FALSE,2,2
intensive_care_unit-green,age_0-50,FALSE,3,1
intensive_care_unit-green,age_51+,FALSE,1,10
intensive_care_unit-green,age_51+,FALSE,2,7
intensive_care_unit-green,age_51+,FALSE,3,6
intensive_care_unit-green,age_51+,FALSE,4,2
intensive_care_unit-green,age_51+,FALSE,5,1
intensive_care_unit-green,age_51+,FALSE,6,1
intensive_care_unit-green,age_51+,FALSE,7,1
intensive_care_unit-green,age_51+,TRUE,3,1
intensive_care_unit-red,age_0-50,FALSE,5,1
intensive_care_unit-red,age_51+,FALSE,3,1
intensive_care_unit-red,age_51+,FALSE,6,1
intensive_care_unit-red,age_51+,FALSE,7,2
intensive_care_unit-red,age_51+,FALSE,11,1
intensive_care_unit-red,age_51+,FALSE,12,2
intensive_care_unit-red,age_51+,FALSE,13,1
intensive_care_unit-red,age_51+,FALSE,15,1
intensive_care_unit-red,age_51+,FALSE,17,1
intensive_care_unit-red,age_51+,TRUE,4,2
intensive_care_unit-red,age_51+,TRUE,21,1
