state,splitting_variable,censored,state_duration,count
home-red,age_51+,FALSE,1,50
home-red,age_51+,FALSE,2,53
home-red,age_51+,FALSE,3,54
home-red,age_51+,FALSE,4,38
home-red,age_51+,FALSE,5,26
home-red,age_51+,FALSE,6,15
home-red,age_51+,FALSE,7,13
home-red,age_51+,FALSE,8,17
home-red,age_51+,FALSE,9,8
home-red,age_51+,FALSE,10,6
home-red,age_51+,FALSE,11,7
home-red,age_51+,FALSE,12,3
home-red,age_51+,FALSE,13,3
home-red,age_51+,FALSE,14,1
home-red,age_51+,FALSE,15,1
home-red,age_51+,FALSE,16,2
home-red,age_51+,FALSE,17,2
home-red,age_51+,FALSE,18,1
home-red,age_0-50,TRUE,1,7
home-red,age_0-50,TRUE,2,5
home-red,age_0-50,TRUE,3,2
home-red,age_0-50,TRUE,4,3
home-red,age_0-50,TRUE,6,1
home-red,age_0-50,TRUE,7,2
home-red,age_0-50,TRUE,8,1
home-red,age_0-50,TRUE,9,2
home-red,age_0-50,TRUE,11,1
home-red,age_0-50,TRUE,14,1
home-red,age_0-50,TRUE,15,2
home-red,age_0-50,TRUE,16,1
home-red,age_51+,TRUE,1,3
home-red,age_51+,TRUE,2,1
home-red,age_51+,TRUE,3,5
home-red,age_51+,TRUE,4,2
home-red,age_51+,TRUE,5,2
home-red,age_51+,TRUE,6,2
home-red,age_51+,TRUE,7,3
home-red,age_51+,TRUE,8,1
home-red,age_51+,TRUE,10,1
home-red,age_51+,TRUE,16,1
home-red,age_51+,TRUE,17,1
home-red,age_51+,TRUE,22,1
inpatient_ward-green,age_0-50,FALSE,1,6
inpatient_ward-green,age_0-50,FALSE,2,3
inpatient_ward-green,age_0-50,FALSE,3,3
inpatient_ward-green,age_0-50,FALSE,4,1
inpatient_ward-green,age_0-50,FALSE,5,1
inpatient_ward-green,age_51+,FALSE,1,28
inpatient_ward-green,age_51+,FALSE,2,15
inpatient_ward-green,age_51+,FALSE,3,17
inpatient_ward-green,age_51+,FALSE,4,9
inpatient_ward-green,age_51+,FALSE,5,7
inpatient_ward-green,age_51+,FALSE,6,4
inpatient_ward-green,age_51+,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,8,3
inpatient_ward-green,age_51+,FALSE,9,1
inpatient_ward-green,age_51+,FALSE,10,2
inpatient_ward-green,age_51+,FALSE,11,2
inpatient_ward-green,age_51+,FALSE,12,1
inpatient_ward-green,age_51+,FALSE,13,1
inpatient_ward-green,age_51+,FALSE,16,1
inpatient_ward-green,age_51+,FALSE,17,1
inpatient_ward-green,age_0-50,TRUE,7,1
inpatient_ward-green,age_51+,TRUE,1,3
inpatient_ward-green,age_51+,TRUE,2,5
inpatient_ward-green,age_51+,TRUE,3,1
inpatient_ward-green,age_51+,TRUE,5,1
inpatient_ward-green,age_51+,TRUE,8,1
inpatient_ward-green,age_51+,TRUE,9,2
inpatient_ward-green,age_51+,TRUE,11,2
inpatient_ward-green,age_51+,TRUE,14,1
inpatient_ward-green,age_51+,TRUE,18,1
inpatient_ward-green,age_51+,TRUE,20,2
inpatient_ward-red,age_0-50,FALSE,1,2
inpatient_ward-red,age_0-50,FALSE,2,2
inpatient_ward-red,age_51+,FALSE,1,27
inpatient_ward-red,age_51+,FALSE,2,8
inpatient_ward-red,age_51+,FALSE,3,6
inpatient_ward-red,age_51+,FALSE,4,1
inpatient_ward-red,age_51+,FALSE,5,1
inpatient_ward-red,age_51+,FALSE,6,2
inpatient_ward-red,age_51+,FALSE,8,1
inpatient_ward-red,age_51+,FALSE,11,1
inpatient_ward-red,age_51+,FALSE,13,1
inpatient_ward-red,age_51+,TRUE,1,4
inpatient_ward-red,age_51+,TRUE,2,1
inpatient_ward-red,age_51+,TRUE,3,2
inpatient_ward-red,age_51+,TRUE,5,1
intensive_care_unit-green,age_0-50,FALSE,2,2
intensive_care_unit-green,age_0-50,FALSE,3,1
intensive_care_unit-green,age_51+,FALSE,1,11
intensive_care_unit-green,age_51+,FALSE,2,6
intensive_care_unit-green,age_51+,FALSE,3,6
intensive_care_unit-green,age_51+,FALSE,4,2
intensive_care_unit-green,age_51+,FALSE,5,1
intensive_care_unit-green,age_51+,FALSE,6,1
intensive_care_unit-green,age_51+,FALSE,7,1
intensive_care_unit-red,age_0-50,FALSE,5,1
intensive_care_unit-red,age_51+,FALSE,3,1
intensive_care_unit-red,age_51+,FALSE,6,1
intensive_care_unit-red,age_51+,FALSE,7,2
intensive_care_unit-red,age_51+,FALSE,11,1
intensive_care_unit-red,age_51+,FALSE,12,2
intensive_care_unit-red,age_51+,FALSE,13,1
intensive_care_unit-red,age_51+,FALSE,15,1
intensive_care_unit-red,age_51+,FALSE,17,1
intensive_care_unit-red,age_51+,TRUE,10,1
intensive_care_unit-red,age_51+,TRUE,15,1
