state,age_group_simple,censored,state_duration,count
home-green,0-50,TRUE,6,18
home-green,0-50,TRUE,7,10
home-green,0-50,TRUE,8,27
home-green,0-50,TRUE,9,24
home-green,0-50,TRUE,10,24
home-green,0-50,TRUE,11,19
home-green,0-50,TRUE,12,11
home-green,0-50,TRUE,13,46
home-green,0-50,TRUE,14,39
home-green,0-50,TRUE,15,13
home-green,0-50,TRUE,16,21
home-green,0-50,TRUE,17,10
home-green,0-50,TRUE,18,5
home-green,0-50,TRUE,19,6
home-green,0-50,TRUE,20,9
home-green,0-50,TRUE,21,5
home-green,0-50,TRUE,22,3
home-green,0-50,TRUE,23,4
home-green,0-50,TRUE,24,2
home-green,0-50,TRUE,25,1
home-green,0-50,TRUE,26,1
home-green,0-50,TRUE,29,1
home-green,0-50,TRUE,35,1
home-green,51+,TRUE,1,10
home-green,51+,TRUE,2,5
home-green,51+,TRUE,3,7
home-green,51+,TRUE,4,4
home-green,51+,TRUE,5,4
home-green,51+,TRUE,6,5
home-green,51+,TRUE,7,8
home-green,51+,TRUE,8,11
home-green,51+,TRUE,9,10
home-green,51+,TRUE,10,11
home-green,51+,TRUE,11,7
home-green,51+,TRUE,12,2
home-green,51+,TRUE,13,19
home-green,51+,TRUE,14,13
home-green,51+,TRUE,15,5
home-green,51+,TRUE,16,9
home-green,51+,TRUE,17,4
home-green,51+,TRUE,18,3
home-green,51+,TRUE,19,3
home-green,51+,TRUE,20,3
home-green,51+,TRUE,21,4
home-green,51+,TRUE,22,1
home-green,51+,TRUE,25,2
home-green,51+,TRUE,26,1
home-green,51+,TRUE,29,1
home-red,0-50,FALSE,1,80
home-red,0-50,FALSE,2,71
home-red,0-50,FALSE,3,56
home-red,0-50,FALSE,4,54
home-red,0-50,FALSE,5,42
home-red,0-50,FALSE,6,27
home-red,0-50,FALSE,7,18
home-red,0-50,FALSE,8,12
home-red,0-50,FALSE,9,13
home-red,0-50,FALSE,10,8
home-red,0-50,FALSE,11,7
home-red,0-50,FALSE,13,3
home-red,0-50,FALSE,14,2
home-red,0-50,FALSE,15,1
home-red,0-50,FALSE,19,2
home-red,0-50,FALSE,20,1
home-red,51+,FALSE,1,46
home-red,51+,FALSE,2,50
home-red,51+,FALSE,3,54
home-red,51+,FALSE,4,38
home-red,51+,FALSE,5,26
home-red,51+,FALSE,6,15
home-red,51+,FALSE,7,13
home-red,51+,FALSE,8,17
home-red,51+,FALSE,9,8
home-red,51+,FALSE,10,6
home-red,51+,FALSE,11,7
home-red,51+,FALSE,12,3
home-red,51+,FALSE,13,3
home-red,51+,FALSE,14,1
home-red,51+,FALSE,15,1
home-red,51+,FALSE,16,2
home-red,51+,FALSE,17,2
home-red,51+,FALSE,18,1
home-red,0-50,TRUE,1,6
home-red,0-50,TRUE,2,4
home-red,0-50,TRUE,3,2
home-red,0-50,TRUE,5,1
home-red,0-50,TRUE,6,2
home-red,0-50,TRUE,7,1
home-red,0-50,TRUE,8,2
home-red,0-50,TRUE,10,1
home-red,0-50,TRUE,13,1
home-red,0-50,TRUE,14,2
home-red,0-50,TRUE,15,1
home-red,51+,TRUE,1,4
home-red,51+,TRUE,2,7
home-red,51+,TRUE,3,2
home-red,51+,TRUE,4,2
home-red,51+,TRUE,5,2
home-red,51+,TRUE,6,3
home-red,51+,TRUE,7,1
home-red,51+,TRUE,9,1
home-red,51+,TRUE,15,1
home-red,51+,TRUE,16,1
home-red,51+,TRUE,21,1
inpatient_ward-green,0-50,FALSE,1,7
inpatient_ward-green,0-50,FALSE,2,3
inpatient_ward-green,0-50,FALSE,3,3
inpatient_ward-green,0-50,FALSE,4,1
inpatient_ward-green,0-50,FALSE,5,1
inpatient_ward-green,51+,FALSE,1,34
inpatient_ward-green,51+,FALSE,2,12
inpatient_ward-green,51+,FALSE,3,17
inpatient_ward-green,51+,FALSE,4,11
inpatient_ward-green,51+,FALSE,5,9
inpatient_ward-green,51+,FALSE,6,8
inpatient_ward-green,51+,FALSE,7,3
inpatient_ward-green,51+,FALSE,8,3
inpatient_ward-green,51+,FALSE,11,3
inpatient_ward-green,0-50,TRUE,7,1
inpatient_ward-green,51+,TRUE,1,8
inpatient_ward-green,51+,TRUE,2,1
inpatient_ward-green,51+,TRUE,3,2
inpatient_ward-green,51+,TRUE,7,2
inpatient_ward-green,51+,TRUE,8,1
inpatient_ward-green,51+,TRUE,9,1
inpatient_ward-green,51+,TRUE,10,3
inpatient_ward-green,51+,TRUE,11,1
inpatient_ward-green,51+,TRUE,17,1
inpatient_ward-green,51+,TRUE,19,3
inpatient_ward-red,0-50,FALSE,1,4
inpatient_ward-red,51+,FALSE,1,41
inpatient_ward-red,51+,FALSE,2,7
inpatient_ward-red,51+,FALSE,3,3
inpatient_ward-red,51+,FALSE,4,2
inpatient_ward-red,51+,FALSE,5,2
inpatient_ward-red,51+,FALSE,7,1
inpatient_ward-red,51+,FALSE,9,1
inpatient_ward-red,51+,TRUE,1,3
inpatient_ward-red,51+,TRUE,2,1
intensive_care_unit-green,0-50,FALSE,2,2
intensive_care_unit-green,0-50,FALSE,3,1
intensive_care_unit-green,51+,FALSE,1,11
intensive_care_unit-green,51+,FALSE,2,5
intensive_care_unit-green,51+,FALSE,3,6
intensive_care_unit-green,51+,FALSE,4,1
intensive_care_unit-green,51+,FALSE,5,1
intensive_care_unit-green,51+,FALSE,7,1
intensive_care_unit-green,51+,TRUE,2,1
intensive_care_unit-green,51+,TRUE,4,1
intensive_care_unit-green,51+,TRUE,6,1
intensive_care_unit-red,0-50,FALSE,5,1
intensive_care_unit-red,51+,FALSE,3,1
intensive_care_unit-red,51+,FALSE,6,1
intensive_care_unit-red,51+,FALSE,7,2
intensive_care_unit-red,51+,FALSE,11,1
intensive_care_unit-red,51+,FALSE,12,2
intensive_care_unit-red,51+,FALSE,13,1
intensive_care_unit-red,51+,FALSE,15,1
intensive_care_unit-red,51+,FALSE,17,1
intensive_care_unit-red,51+,TRUE,9,1
intensive_care_unit-red,51+,TRUE,14,1
