state,splitting_variable,censored,state_duration,count
home-green,age_51+,FALSE,26,2
home-green,age_51+,FALSE,27,1
home-green,age_51+,FALSE,31,1
home-green,age_0-50,TRUE,1,8
home-green,age_0-50,TRUE,2,8
home-green,age_0-50,TRUE,3,16
home-green,age_0-50,TRUE,4,7
home-green,age_0-50,TRUE,5,17
home-green,age_0-50,TRUE,6,17
home-green,age_0-50,TRUE,7,8
home-green,age_0-50,TRUE,8,12
home-green,age_0-50,TRUE,9,16
home-green,age_0-50,TRUE,10,14
home-green,age_0-50,TRUE,11,3
home-green,age_0-50,TRUE,12,20
home-green,age_0-50,TRUE,13,17
home-green,age_0-50,TRUE,14,22
home-green,age_0-50,TRUE,15,7
home-green,age_0-50,TRUE,16,2
home-green,age_0-50,TRUE,17,13
home-green,age_0-50,TRUE,18,10
home-green,age_0-50,TRUE,19,5
home-green,age_0-50,TRUE,20,8
home-green,age_0-50,TRUE,21,2
home-green,age_0-50,TRUE,22,2
home-green,age_0-50,TRUE,23,3
home-green,age_0-50,TRUE,24,3
home-green,age_0-50,TRUE,25,5
home-green,age_0-50,TRUE,26,2
home-green,age_0-50,TRUE,27,3
home-green,age_0-50,TRUE,28,1
home-green,age_0-50,TRUE,29,1
home-green,age_0-50,TRUE,30,1
home-green,age_0-50,TRUE,39,1
home-green,age_51+,TRUE,1,3
home-green,age_51+,TRUE,2,6
home-green,age_51+,TRUE,3,9
home-green,age_51+,TRUE,4,7
home-green,age_51+,TRUE,5,13
home-green,age_51+,TRUE,6,6
home-green,age_51+,TRUE,7,7
home-green,age_51+,TRUE,8,2
home-green,age_51+,TRUE,9,3
home-green,age_51+,TRUE,10,2
home-green,age_51+,TRUE,11,6
home-green,age_51+,TRUE,12,8
home-green,age_51+,TRUE,13,7
home-green,age_51+,TRUE,14,6
home-green,age_51+,TRUE,16,1
home-green,age_51+,TRUE,17,7
home-green,age_51+,TRUE,18,5
home-green,age_51+,TRUE,19,1
home-green,age_51+,TRUE,20,3
home-green,age_51+,TRUE,21,1
home-green,age_51+,TRUE,22,1
home-green,age_51+,TRUE,23,1
home-green,age_51+,TRUE,24,1
home-green,age_51+,TRUE,26,1
home-green,age_51+,TRUE,29,2
home-green,age_51+,TRUE,33,1
home-red,age_0-50,FALSE,1,87
home-red,age_0-50,FALSE,2,77
home-red,age_0-50,FALSE,3,59
home-red,age_0-50,FALSE,4,56
home-red,age_0-50,FALSE,5,44
home-red,age_0-50,FALSE,6,28
home-red,age_0-50,FALSE,7,19
home-red,age_0-50,FALSE,8,13
home-red,age_0-50,FALSE,9,14
home-red,age_0-50,FALSE,10,9
home-red,age_0-50,FALSE,11,8
home-red,age_0-50,FALSE,13,3
home-red,age_0-50,FALSE,14,2
home-red,age_0-50,FALSE,15,2
home-red,age_0-50,FALSE,17,1
home-red,age_0-50,FALSE,19,2
home-red,age_0-50,FALSE,20,1
home-red,age_51+,FALSE,1,52
home-red,age_51+,FALSE,2,52
home-red,age_51+,FALSE,3,58
home-red,age_51+,FALSE,4,40
home-red,age_51+,FALSE,5,29
home-red,age_51+,FALSE,6,16
home-red,age_51+,FALSE,7,14
home-red,age_51+,FALSE,8,19
home-red,age_51+,FALSE,9,8
home-red,age_51+,FALSE,10,7
home-red,age_51+,FALSE,11,7
home-red,age_51+,FALSE,12,3
home-red,age_51+,FALSE,13,3
home-red,age_51+,FALSE,14,1
home-red,age_51+,FALSE,15,1
home-red,age_51+,FALSE,16,2
home-red,age_51+,FALSE,17,2
home-red,age_51+,FALSE,18,1
home-red,age_0-50,TRUE,1,2
home-red,age_0-50,TRUE,3,1
home-red,age_0-50,TRUE,4,2
home-red,age_0-50,TRUE,5,1
home-red,age_0-50,TRUE,6,2
home-red,age_0-50,TRUE,10,1
home-red,age_0-50,TRUE,11,1
home-red,age_0-50,TRUE,18,2
home-red,age_51+,TRUE,1,1
home-red,age_51+,TRUE,2,2
home-red,age_51+,TRUE,3,3
home-red,age_51+,TRUE,4,1
home-red,age_51+,TRUE,6,2
home-red,age_51+,TRUE,9,2
home-red,age_51+,TRUE,10,1
home-red,age_51+,TRUE,17,1
home-red,age_51+,TRUE,19,1
home-red,age_51+,TRUE,20,1
home-red,age_51+,TRUE,25,1
inpatient_ward-green,age_0-50,FALSE,1,6
inpatient_ward-green,age_0-50,FALSE,2,3
inpatient_ward-green,age_0-50,FALSE,3,3
inpatient_ward-green,age_0-50,FALSE,4,1
inpatient_ward-green,age_0-50,FALSE,5,1
inpatient_ward-green,age_0-50,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,1,32
inpatient_ward-green,age_51+,FALSE,2,17
inpatient_ward-green,age_51+,FALSE,3,19
inpatient_ward-green,age_51+,FALSE,4,9
inpatient_ward-green,age_51+,FALSE,5,7
inpatient_ward-green,age_51+,FALSE,6,4
inpatient_ward-green,age_51+,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,8,3
inpatient_ward-green,age_51+,FALSE,9,1
inpatient_ward-green,age_51+,FALSE,10,2
inpatient_ward-green,age_51+,FALSE,11,4
inpatient_ward-green,age_51+,FALSE,12,1
inpatient_ward-green,age_51+,FALSE,13,1
inpatient_ward-green,age_51+,FALSE,16,1
inpatient_ward-green,age_51+,FALSE,17,1
inpatient_ward-green,age_0-50,TRUE,2,1
inpatient_ward-green,age_51+,TRUE,1,3
inpatient_ward-green,age_51+,TRUE,2,2
inpatient_ward-green,age_51+,TRUE,3,3
inpatient_ward-green,age_51+,TRUE,4,1
inpatient_ward-green,age_51+,TRUE,5,3
inpatient_ward-green,age_51+,TRUE,8,1
inpatient_ward-green,age_51+,TRUE,11,1
inpatient_ward-green,age_51+,TRUE,12,1
inpatient_ward-green,age_51+,TRUE,14,1
inpatient_ward-green,age_51+,TRUE,17,1
inpatient_ward-green,age_51+,TRUE,21,1
inpatient_ward-green,age_51+,TRUE,23,2
inpatient_ward-red,age_0-50,FALSE,1,2
inpatient_ward-red,age_0-50,FALSE,2,2
inpatient_ward-red,age_51+,FALSE,1,35
inpatient_ward-red,age_51+,FALSE,2,9
inpatient_ward-red,age_51+,FALSE,3,7
inpatient_ward-red,age_51+,FALSE,4,2
inpatient_ward-red,age_51+,FALSE,5,1
inpatient_ward-red,age_51+,FALSE,6,3
inpatient_ward-red,age_51+,FALSE,8,1
inpatient_ward-red,age_51+,FALSE,11,1
inpatient_ward-red,age_51+,FALSE,13,1
inpatient_ward-red,age_51+,TRUE,1,1
inpatient_ward-red,age_51+,TRUE,2,1
intensive_care_unit-green,age_0-50,FALSE,2,2
intensive_care_unit-green,age_0-50,FALSE,3,1
intensive_care_unit-green,age_51+,FALSE,1,11
intensive_care_unit-green,age_51+,FALSE,2,8
intensive_care_unit-green,age_51+,FALSE,3,6
intensive_care_unit-green,age_51+,FALSE,4,2
intensive_care_unit-green,age_51+,FALSE,5,1
intensive_care_unit-green,age_51+,FALSE,6,1
intensive_care_unit-green,age_51+,FALSE,7,1
intensive_care_unit-red,age_0-50,FALSE,5,1
intensive_care_unit-red,age_51+,FALSE,3,1
intensive_care_unit-red,age_51+,FALSE,6,1
intensive_care_unit-red,age_51+,FALSE,7,2
intensive_care_unit-red,age_51+,FALSE,11,1
intensive_care_unit-red,age_51+,FALSE,12,2
intensive_care_unit-red,age_51+,FALSE,13,1
intensive_care_unit-red,age_51+,FALSE,15,1
intensive_care_unit-red,age_51+,FALSE,17,1
intensive_care_unit-red,age_51+,TRUE,1,2
intensive_care_unit-red,age_51+,TRUE,13,1
intensive_care_unit-red,age_51+,TRUE,18,1
