state,age_group_simple,censored,state_duration,count
home-red,0-50,TRUE,7,2
home-red,0-50,TRUE,8,2
home-red,0-50,TRUE,9,1
home-red,0-50,TRUE,10,1
home-red,0-50,TRUE,11,1
home-red,0-50,TRUE,12,2
home-red,0-50,TRUE,13,1
home-red,0-50,TRUE,14,1
home-red,0-50,TRUE,19,1
home-red,51+,TRUE,1,3
home-red,51+,TRUE,2,2
home-red,51+,TRUE,3,5
home-red,51+,TRUE,4,5
home-red,51+,TRUE,5,1
home-red,51+,TRUE,6,2
home-red,51+,TRUE,7,2
home-red,51+,TRUE,11,1
home-red,51+,TRUE,12,1
home-red,51+,TRUE,13,1
home-red,51+,TRUE,14,1
home-red,51+,TRUE,19,1
inpatient_ward-green,0-50,FALSE,1,7
inpatient_ward-green,0-50,FALSE,2,3
inpatient_ward-green,0-50,FALSE,3,2
inpatient_ward-green,0-50,FALSE,4,1
inpatient_ward-green,0-50,FALSE,5,1
inpatient_ward-green,51+,FALSE,1,31
inpatient_ward-green,51+,FALSE,2,12
inpatient_ward-green,51+,FALSE,3,16
inpatient_ward-green,51+,FALSE,4,9
inpatient_ward-green,51+,FALSE,5,7
inpatient_ward-green,51+,FALSE,6,7
inpatient_ward-green,51+,FALSE,7,3
inpatient_ward-green,51+,FALSE,8,2
inpatient_ward-green,51+,FALSE,11,2
inpatient_ward-green,0-50,TRUE,5,1
inpatient_ward-green,51+,TRUE,1,3
inpatient_ward-green,51+,TRUE,3,3
inpatient_ward-green,51+,TRUE,5,4
inpatient_ward-green,51+,TRUE,6,2
inpatient_ward-green,51+,TRUE,7,1
inpatient_ward-green,51+,TRUE,8,4
inpatient_ward-green,51+,TRUE,9,1
inpatient_ward-green,51+,TRUE,11,1
inpatient_ward-green,51+,TRUE,15,1
inpatient_ward-green,51+,TRUE,17,3
inpatient_ward-red,0-50,FALSE,1,4
inpatient_ward-red,51+,FALSE,1,38
inpatient_ward-red,51+,FALSE,2,7
inpatient_ward-red,51+,FALSE,3,2
inpatient_ward-red,51+,FALSE,4,2
inpatient_ward-red,51+,FALSE,5,1
inpatient_ward-red,51+,FALSE,7,1
inpatient_ward-red,51+,FALSE,9,1
inpatient_ward-red,51+,TRUE,1,1
inpatient_ward-red,51+,TRUE,2,1
inpatient_ward-red,51+,TRUE,4,1
intensive_care_unit-green,0-50,FALSE,2,2
intensive_care_unit-green,0-50,FALSE,3,1
intensive_care_unit-green,51+,FALSE,1,11
intensive_care_unit-green,51+,FALSE,2,4
intensive_care_unit-green,51+,FALSE,3,5
intensive_care_unit-green,51+,FALSE,4,1
intensive_care_unit-green,51+,FALSE,5,1
intensive_care_unit-green,51+,FALSE,7,1
intensive_care_unit-green,51+,TRUE,1,1
intensive_care_unit-green,51+,TRUE,2,2
intensive_care_unit-green,51+,TRUE,4,1
intensive_care_unit-red,0-50,FALSE,5,1
intensive_care_unit-red,51+,FALSE,3,1
intensive_care_unit-red,51+,FALSE,7,2
intensive_care_unit-red,51+,FALSE,11,1
intensive_care_unit-red,51+,FALSE,12,2
intensive_care_unit-red,51+,FALSE,13,1
intensive_care_unit-red,51+,FALSE,15,1
intensive_care_unit-red,51+,FALSE,17,1
intensive_care_unit-red,51+,TRUE,6,1
intensive_care_unit-red,51+,TRUE,7,1
intensive_care_unit-red,51+,TRUE,12,1
