state,age_group_simple,censored,state_duration,count
home-red,51+,FALSE,6,14
home-red,51+,FALSE,7,10
home-red,51+,FALSE,8,17
home-red,51+,FALSE,9,7
home-red,51+,FALSE,10,6
home-red,51+,FALSE,11,6
home-red,51+,FALSE,12,3
home-red,51+,FALSE,13,2
home-red,51+,FALSE,14,1
home-red,51+,FALSE,15,1
home-red,51+,FALSE,16,2
home-red,51+,FALSE,17,2
home-red,51+,FALSE,18,1
home-red,0-50,TRUE,1,5
home-red,0-50,TRUE,2,6
home-red,0-50,TRUE,3,2
home-red,0-50,TRUE,4,3
home-red,0-50,TRUE,5,3
home-red,0-50,TRUE,6,3
home-red,0-50,TRUE,7,1
home-red,0-50,TRUE,8,1
home-red,0-50,TRUE,9,1
home-red,0-50,TRUE,10,1
home-red,0-50,TRUE,11,3
home-red,0-50,TRUE,12,1
home-red,0-50,TRUE,13,1
home-red,0-50,TRUE,18,1
home-red,51+,TRUE,1,2
home-red,51+,TRUE,2,7
home-red,51+,TRUE,3,5
home-red,51+,TRUE,4,2
home-red,51+,TRUE,5,6
home-red,51+,TRUE,6,3
home-red,51+,TRUE,9,1
home-red,51+,TRUE,10,1
home-red,51+,TRUE,11,1
home-red,51+,TRUE,12,1
home-red,51+,TRUE,13,1
home-red,51+,TRUE,18,1
inpatient_ward-green,0-50,FALSE,1,7
inpatient_ward-green,0-50,FALSE,2,2
inpatient_ward-green,0-50,FALSE,3,2
inpatient_ward-green,0-50,FALSE,4,1
inpatient_ward-green,0-50,FALSE,5,1
inpatient_ward-green,51+,FALSE,1,31
inpatient_ward-green,51+,FALSE,2,12
inpatient_ward-green,51+,FALSE,3,15
inpatient_ward-green,51+,FALSE,4,9
inpatient_ward-green,51+,FALSE,5,6
inpatient_ward-green,51+,FALSE,6,7
inpatient_ward-green,51+,FALSE,7,3
inpatient_ward-green,51+,FALSE,8,2
inpatient_ward-green,51+,FALSE,11,2
inpatient_ward-green,0-50,TRUE,2,1
inpatient_ward-green,0-50,TRUE,4,1
inpatient_ward-green,51+,TRUE,2,3
inpatient_ward-green,51+,TRUE,3,1
inpatient_ward-green,51+,TRUE,4,4
inpatient_ward-green,51+,TRUE,5,3
inpatient_ward-green,51+,TRUE,6,1
inpatient_ward-green,51+,TRUE,7,4
inpatient_ward-green,51+,TRUE,8,1
inpatient_ward-green,51+,TRUE,10,1
inpatient_ward-green,51+,TRUE,14,1
inpatient_ward-green,51+,TRUE,16,3
inpatient_ward-red,0-50,FALSE,1,4
inpatient_ward-red,51+,FALSE,1,36
inpatient_ward-red,51+,FALSE,2,7
inpatient_ward-red,51+,FALSE,3,2
inpatient_ward-red,51+,FALSE,4,2
inpatient_ward-red,51+,FALSE,7,1
inpatient_ward-red,51+,FALSE,9,1
inpatient_ward-red,51+,TRUE,1,3
inpatient_ward-red,51+,TRUE,3,1
inpatient_ward-red,51+,TRUE,5,1
intensive_care_unit-green,0-50,FALSE,2,2
intensive_care_unit-green,0-50,FALSE,3,1
intensive_care_unit-green,51+,FALSE,1,11
intensive_care_unit-green,51+,FALSE,2,4
intensive_care_unit-green,51+,FALSE,3,5
intensive_care_unit-green,51+,FALSE,4,1
intensive_care_unit-green,51+,FALSE,5,1
intensive_care_unit-green,51+,FALSE,7,1
intensive_care_unit-green,51+,TRUE,1,2
intensive_care_unit-green,51+,TRUE,3,1
intensive_care_unit-red,0-50,FALSE,5,1
intensive_care_unit-red,51+,FALSE,3,1
intensive_care_unit-red,51+,FALSE,7,2
intensive_care_unit-red,51+,FALSE,11,1
intensive_care_unit-red,51+,FALSE,12,2
intensive_care_unit-red,51+,FALSE,15,1
intensive_care_unit-red,51+,FALSE,17,1
intensive_care_unit-red,51+,TRUE,5,1
intensive_care_unit-red,51+,TRUE,6,1
intensive_care_unit-red,51+,TRUE,11,1
intensive_care_unit-red,51+,TRUE,13,1
