state,splitting_variable,censored,state_duration,count
home-red,age_0-50,TRUE,11,1
home-red,age_0-50,TRUE,12,1
home-red,age_0-50,TRUE,13,2
home-red,age_0-50,TRUE,14,1
home-red,age_51+,TRUE,1,9
home-red,age_51+,TRUE,2,2
home-red,age_51+,TRUE,3,2
home-red,age_51+,TRUE,4,5
home-red,age_51+,TRUE,5,5
home-red,age_51+,TRUE,6,1
home-red,age_51+,TRUE,7,2
home-red,age_51+,TRUE,8,1
home-red,age_51+,TRUE,13,1
home-red,age_51+,TRUE,14,1
home-red,age_51+,TRUE,15,1
home-red,age_51+,TRUE,20,1
inpatient_ward-green,age_0-50,FALSE,1,6
inpatient_ward-green,age_0-50,FALSE,2,3
inpatient_ward-green,age_0-50,FALSE,3,3
inpatient_ward-green,age_0-50,FALSE,4,1
inpatient_ward-green,age_0-50,FALSE,5,1
inpatient_ward-green,age_51+,FALSE,1,25
inpatient_ward-green,age_51+,FALSE,2,15
inpatient_ward-green,age_51+,FALSE,3,16
inpatient_ward-green,age_51+,FALSE,4,8
inpatient_ward-green,age_51+,FALSE,5,6
inpatient_ward-green,age_51+,FALSE,6,4
inpatient_ward-green,age_51+,FALSE,7,1
inpatient_ward-green,age_51+,FALSE,8,3
inpatient_ward-green,age_51+,FALSE,10,2
inpatient_ward-green,age_51+,FALSE,11,2
inpatient_ward-green,age_51+,FALSE,12,1
inpatient_ward-green,age_51+,FALSE,13,1
inpatient_ward-green,age_51+,FALSE,16,1
inpatient_ward-green,age_51+,FALSE,17,1
inpatient_ward-green,age_0-50,TRUE,5,1
inpatient_ward-green,age_51+,TRUE,1,2
inpatient_ward-green,age_51+,TRUE,2,1
inpatient_ward-green,age_51+,TRUE,3,1
inpatient_ward-green,age_51+,TRUE,4,2
inpatient_ward-green,age_51+,TRUE,6,1
inpatient_ward-green,age_51+,TRUE,7,2
inpatient_ward-green,age_51+,TRUE,8,1
inpatient_ward-green,age_51+,TRUE,9,2
inpatient_ward-green,age_51+,TRUE,12,1
inpatient_ward-green,age_51+,TRUE,16,1
inpatient_ward-green,age_51+,TRUE,18,2
inpatient_ward-red,age_0-50,FALSE,1,2
inpatient_ward-red,age_0-50,FALSE,2,2
inpatient_ward-red,age_51+,FALSE,1,23
inpatient_ward-red,age_51+,FALSE,2,8
inpatient_ward-red,age_51+,FALSE,3,6
inpatient_ward-red,age_51+,FALSE,4,1
inpatient_ward-red,age_51+,FALSE,5,1
inpatient_ward-red,age_51+,FALSE,6,2
inpatient_ward-red,age_51+,FALSE,8,1
inpatient_ward-red,age_51+,FALSE,11,1
inpatient_ward-red,age_51+,TRUE,1,5
inpatient_ward-red,age_51+,TRUE,3,1
inpatient_ward-red,age_51+,TRUE,12,1
intensive_care_unit-green,age_0-50,FALSE,2,2
intensive_care_unit-green,age_0-50,FALSE,3,1
intensive_care_unit-green,age_51+,FALSE,1,11
intensive_care_unit-green,age_51+,FALSE,2,4
intensive_care_unit-green,age_51+,FALSE,3,5
intensive_care_unit-green,age_51+,FALSE,4,1
intensive_care_unit-green,age_51+,FALSE,5,1
intensive_care_unit-green,age_51+,FALSE,7,1
intensive_care_unit-green,age_51+,TRUE,1,1
intensive_care_unit-green,age_51+,TRUE,2,1
intensive_care_unit-green,age_51+,TRUE,3,2
intensive_care_unit-green,age_51+,TRUE,5,1
intensive_care_unit-red,age_0-50,FALSE,5,1
intensive_care_unit-red,age_51+,FALSE,3,1
intensive_care_unit-red,age_51+,FALSE,6,1
intensive_care_unit-red,age_51+,FALSE,7,2
intensive_care_unit-red,age_51+,FALSE,11,1
intensive_care_unit-red,age_51+,FALSE,12,2
intensive_care_unit-red,age_51+,FALSE,13,1
intensive_care_unit-red,age_51+,FALSE,15,1
intensive_care_unit-red,age_51+,FALSE,17,1
intensive_care_unit-red,age_51+,TRUE,8,1
intensive_care_unit-red,age_51+,TRUE,13,1
